these are tests for the public proxy servers made using curl_multi interface. 
Each line represents a 407 requests made to 407 proxies to get the url https://www.example.com with CONNECTION_TIMEOUT = 30 s
The purbose of these requests is to count how many proxies are working (errno 0) and how many timeouts (errno 28).
As a try to reproduce the problem of "SOMETIMES (curl_multi timeout toooo many proxies while they are working)"
see test number 331 for example


column(1) : #
column(2) : time(UTC)
column(3) : how many times small total_time issue reproduced (see issue 3602)
column(4) : total execution time
column(5) : no error 0 (how many requests result in no error CURLE_OK)
column(6) : error 7  (how many requests result in error 7 CURLE_COULDNT_CONNECT)
column(7) : error 28 (how many requests result in error 28 CURLE_OPERATION_TIMEDOUT)
column(8) : error 35 (how many requests result in error 35 CURLE_SSL_CONNECT_ERROR)
column(9) : error 56 (how many requests result in error 56 CURLE_RECV_ERROR)
column(10) : program that used the curl
column(11) : cURL version

c(1)	c(2)			c(3)	c(4)	c(5)	c(6)	c(7)	c(8)	c(9)	c(10)				c(11)
187	2019-02-24 23:28:01	0	30.06	7	154	241	0	5	PHP 7.2.14(Linux Fedora)	7.59.0
188	2019-02-24 23:28:01	0	31.18	94	146	124	2	41	PHP 7.0.33 (Linux CenoOS)	7.64.0
189	2019-02-24 23:30:01	0	30.67	81	145	131	2	48	PHP 7.0.33 (Linux CenoOS)	7.64.0
190	2019-02-24 23:30:02	0	30.26	12	152	239	0	4	PHP 7.2.14(Linux Fedora)	7.59.0
191	2019-02-24 23:32:01	0	30.06	9	154	240	0	4	PHP 7.2.14(Linux Fedora)	7.59.0
192	2019-02-24 23:32:01	0	31.04	89	147	130	2	39	PHP 7.0.33 (Linux CenoOS)	7.64.0
193	2019-02-24 23:34:01	0	30.06	3	155	248	0	1	PHP 7.2.14(Linux Fedora)	7.59.0
194	2019-02-24 23:34:01	0	31.87	84	146	136	2	39	PHP 7.0.33 (Linux CenoOS)	7.64.0
195	2019-02-24 23:36:01	0	30.04	2	153	246	0	6	PHP 7.2.14(Linux Fedora)	7.59.0
196	2019-02-24 23:36:01	0	31.13	80	145	144	2	36	PHP 7.0.33 (Linux CenoOS)	7.64.0
197	2019-02-24 23:38:01	0	30.05	6	155	241	0	5	PHP 7.2.14(Linux Fedora)	7.59.0
198	2019-02-24 23:38:01	0	31.24	84	147	132	1	43	PHP 7.0.33 (Linux CenoOS)	7.64.0
199	2019-02-24 23:40:01	0	30.05	2	154	247	0	4	PHP 7.2.14(Linux Fedora)	7.59.0
200	2019-02-24 23:40:01	0	31.12	79	148	132	2	46	PHP 7.0.33 (Linux CenoOS)	7.64.0
201	2019-02-24 23:42:01	0	30.05	4	154	238	0	11	PHP 7.2.14(Linux Fedora)	7.59.0
202	2019-02-24 23:42:01	0	30.66	86	147	133	2	38	PHP 7.0.33 (Linux CenoOS)	7.64.0
203	2019-02-24 23:44:02	0	30.06	6	156	245	0	0	PHP 7.2.14(Linux Fedora)	7.59.0
204	2019-02-24 23:44:02	0	30.67	87	147	131	2	40	PHP 7.0.33 (Linux CenoOS)	7.64.0
205	2019-02-24 23:46:01	0	30.05	6	155	242	0	4	PHP 7.2.14(Linux Fedora)	7.59.0
206	2019-02-24 23:46:01	0	30.73	90	147	136	2	32	PHP 7.0.33 (Linux CenoOS)	7.64.0
207	2019-02-24 23:48:01	0	31.10	88	143	141	2	33	PHP 7.0.33 (Linux CenoOS)	7.64.0
208	2019-02-24 23:48:02	0	30.05	2	153	249	0	3	PHP 7.2.14(Linux Fedora)	7.59.0
209	2019-02-24 23:50:02	0	30.06	3	153	249	0	2	PHP 7.2.14(Linux Fedora)	7.59.0
210	2019-02-24 23:50:02	0	30.29	80	146	138	2	41	PHP 7.0.33 (Linux CenoOS)	7.64.0
211	2019-02-24 23:52:01	0	30.05	5	153	246	0	3	PHP 7.2.14(Linux Fedora)	7.59.0
212	2019-02-24 23:52:01	0	31.40	84	146	133	2	42	PHP 7.0.33 (Linux CenoOS)	7.64.0
213	2019-02-24 23:54:01	0	30.06	5	154	247	0	1	PHP 7.2.14(Linux Fedora)	7.59.0
